,날짜,영화명,평점
15747,20191225,아사코,7.58
15748,20191225,감쪽같은 그녀,7.53
15749,20191225,더 길티,7.52
15750,20191225,멀홀랜드 드라이브,7.51
15751,20191225,나를 찾아줘,7.06
15752,20191225,라스트 크리스마스,6.74
15753,20191225,82년생 김지영,6.69
15754,20191225,미드소마,6.54
15755,20191225,삽질,6.41
15756,20191225,대통령의 7시간,6.23
15757,20191225,쥬만지: 넥스트 레벨,6.08
15758,20191225,백두산,5.86
15759,20191225,아내를 죽였다,5.39
15760,20191225,캣츠,5.31
15761,20191226,가버나움,9.59
15762,20191226,포드 V 페라리,9.57
15763,20191226,러브 앳,9.28
15764,20191226,교회오빠,9.27
15765,20191226,"나, 다니엘 블레이크",9.26
15766,20191226,나이브스 아웃,9.14
15767,20191226,결혼 이야기,9.11
15768,20191226,러브레터,9.11
15769,20191226,윤희에게,9.03
15770,20191226,천문: 하늘에 묻는다,9.00
15771,20191226,러브 액츄얼리,8.95
15772,20191226,인비저블 게스트,8.92
15773,20191226,아이리시맨,8.92
15774,20191226,벌새,8.89
15775,20191226,우리집,8.71
15776,20191226,겨울왕국 2,8.71
15777,20191226,블랙 스완,8.69
15778,20191226,조커,8.66
15779,20191226,신비아파트 극장판 하늘도깨비 대 요르문간드,8.58
15780,20191226,미드나잇 인 파리,8.53
15781,20191226,더 킹: 헨리 5세,8.52
15782,20191226,기생충,8.49
